,Company_Name,Rcmd_Name,Score
5176,talos energy inc.,"talos energy, inc.",0.94
7265,"vera bradley, inc.",vera bradley inc.,0.94
2706,"bridgewater bancshares, inc.",bridgewater bancshares inc,0.93
2112,"agilysys, inc.",agilysys inc.,0.93
1669,"collegium pharmaceutical, inc.",collegium pharmaceutical inc,0.93
2198,"crossfirst bankshares, inc.",crossfirst bankshares inc,0.93
12455,"international seaways, inc.",international seaways inc,0.93
9248,"cyclerion therapeutics, inc.",cyclerion therapeutics inc,0.93
6204,"barnes & noble education, inc.",barnes & noble education inc,0.93
5686,valvoline inc.,valvoline inc,0.93
10684,neurogene inc.,"neurogene, inc.",0.93
8784,"adial pharmaceuticals, inc.",adial pharmaceuticals inc,0.93
11136,"first capital bancshares, inc.",first capital bancshares inc,0.93
6757,"thomasville bancshares, inc.",thomasville bancshares inc,0.93
3417,"taysha gene therapies, inc.",taysha gene therapies inc,0.93
732,moneylion inc,moneylion inc.,0.93
6340,"amplitude, inc.",amplitude inc.,0.93
10642,"first western financial, inc.",first western financial inc,0.93
1805,"marinemax, inc.",marinemax inc.,0.93
2681,"capricor therapeutics, inc.",capricor therapeutics inc,0.93
9199,"teradyne, inc.",teradyne inc.,0.93
4877,"ckx lands, inc.",ckx lands inc.,0.93
8792,"pacific premier bancorp, inc.",pacific premier bancorp inc,0.93
11553,"hillevax, inc","hillevax, inc.",0.93
11355,"horizon group properties, inc.",horizon group properties inc,0.93
8837,"tabula rasa healthcare, inc.",tabula rasa healthcare inc,0.93
2847,regenxbio inc.,regenxbio inc,0.93
8737,cansortium inc.,cansortium inc,0.93
8990,longeveron inc,longeveron inc.,0.93
9283,"kalvista pharmaceuticals, inc.",kalvista pharmaceuticals inc,0.93
11521,"apple hospitality reit, inc.",apple hospitality reit inc,0.93
4048,"aquabounty technologies, inc.",aquabounty technologies inc,0.93
806,"blackbaud, inc.",blackbaud inc.,0.93
6520,apexigen inc.,"apexigen, inc.",0.93
298,cellectar biosciences inc,"cellectar biosciences, inc.",0.93
5477,"alpine immune sciences, inc.",alpine immune sciences inc,0.93
8618,"amn healthcare services, inc.",amn healthcare services inc,0.93
10904,"ambarella, inc.",ambarella inc.,0.93
4431,"logicbio therapeutics, inc.",logicbio therapeutics inc,0.93
3095,"great american bancorp, inc.",great american bancorp inc,0.93
5167,"xenia hotels & resorts, inc.",xenia hotels & resorts inc,0.93
11199,"west suburban bancorp, inc.",west suburban bancorp inc,0.93
12312,terminix global holdings inc,"terminix global holdings, inc.",0.93
10144,"wilhelmina international, inc.",wilhelmina international inc,0.93
5818,madison covered call & equity strgy fund,madison covered call & equity strategy fund,0.93
12596,"interlink electronics, inc.",interlink electronics inc,0.93
9124,portillo's inc.,portillo’s inc.,0.93
11731,edgewise therapeutics inc,"edgewise therapeutics, inc.",0.93
8033,"vistagen therapeutics, inc.",vistagen therapeutics inc,0.93
7560,"grom social enterprises, inc.",grom social enterprises inc,0.93
5689,aerovate therapeutics inc,"aerovate therapeutics, inc.",0.93
11014,"precision biosciences, inc.",precision biosciences inc,0.93
1782,"siteone landscape supply, inc.",siteone landscape supply inc,0.93
2038,springworks therapeutics inc,"springworks therapeutics, inc.",0.93
623,dorian lpg ltd.,dorian lpg ltd,0.93
4225,"guardion health sciences, inc.",guardion health sciences inc,0.93
6313,"steadfast apartment reit, inc.",steadfast apartment reit inc,0.93
5667,"nanostring technologies, inc.",nanostring technologies inc,0.93
11950,"opiant pharmaceuticals, inc.",opiant pharmaceuticals inc,0.93
12274,renovacor inc.,"renovacor, inc.",0.93
2774,"eureka homestead bancorp, inc.",eureka homestead bancorp inc,0.93
677,blackrock california municipal income tr,blackrock california municipal income trust,0.93
10361,haymaker acquisition corp. iii,haymaker acquisition corp ii,0.93
6833,"windtree therapeutics, inc.",windtree therapeutics inc,0.93
632,"manhattan bridge capital, inc.",manhattan bridge capital inc,0.93
9474,uscb financial holdings inc,"uscb financial holdings, inc.",0.93
6787,custom truck one source inc,"custom truck one source, inc.",0.93
823,nuwellis inc.,"nuwellis, inc.",0.93
747,"eyepoint pharmaceuticals, inc.",eyepoint pharmaceuticals inc,0.93
2664,"rci hospitality holdings, inc.",rci hospitality holdings inc,0.93
5331,"eagle financial bancorp, inc.",eagle financial bancorp inc,0.93
13615,"home bancorp wisconsin, inc.",home bancorp wisconsin inc,0.93
7541,topbuild corp.,topbuild corp,0.93
13997,saba capital income & opportunities fund,saba capital income & opportunities fund ii,0.93
9613,"golden valley bancshares, inc.",golden valley bancshares inc,0.93
7507,"calithera biosciences, inc.",calithera biosciences inc,0.93
11339,"global water resources, inc.",global water resources inc,0.93
6426,"floor & decor holdings, inc.",floor & decor holdings inc,0.93
1233,"h&r block, inc.",h&r block inc.,0.93
13155,fidelity advisor series i,fidelity advisor series vii,0.93
8052,"zimmer biomet holdings, inc.",zimmer biomet holdings inc,0.93
11325,"protagonist therapeutics, inc.",protagonist therapeutics inc,0.93
9696,"autozone, inc.",autozone inc.,0.93
6298,"cib marine bancshares, inc.",cib marine bancshares inc,0.93
6960,"wake forest bancshares, inc.",wake forest bancshares inc,0.93
7450,"midland states bancorp, inc.",midland states bancorp inc,0.93
4872,"inspire medical systems, inc.",inspire medical systems inc,0.93
10668,bandwidth inc.,bandwidth inc,0.93
7452,heartbeam inc.,"heartbeam, inc.",0.93
1535,"ekso bionics holdings, inc.",ekso bionics holdings inc,0.93
7427,encision inc.,"encision, inc.",0.93
2703,tellurian inc.,tellurian inc,0.93
11663,"insperity, inc.",insperity inc.,0.93
7765,"ledyard financial group, inc.",ledyard financial group inc,0.93
7422,perception capital corp ii,perception capital corp. iii,0.93
10165,"bellicum pharmaceuticals, inc.",bellicum pharmaceuticals inc,0.93
4655,"dick's sporting goods, inc.",dick's sporting goods inc,0.93
6257,"bankwell financial group, inc.",bankwell financial group inc,0.93
4576,"forgerock, inc.",forgerock inc.,0.93
8748,"immunogen, inc.",immunogen inc.,0.93
12781,infinity core alternative fd,infinity core alternative fund,0.93
13330,satsuma pharmaceuticals inc,"satsuma pharmaceuticals, inc.",0.93
1868,"nnn reit, inc.","nnn reit, inc",0.93
3793,"illumina, inc.",illumina inc.,0.93
2496,"athersys, inc.",athersys inc.,0.93
211,"sabra health care reit, inc.",sabra healthcare reit inc.,0.93
3795,"nordstrom, inc.",nordstrom inc.,0.93
5730,"network-1 technologies, inc.",network-1 technologies inc,0.93
4182,"protagenic therapeutics, inc.",protagenic therapeutics inc,0.93
13522,anebulo pharmaceuticals inc,"anebulo pharmaceuticals, inc.",0.93
2789,"a-mark precious metals, inc.",a-mark precious metals inc,0.93
3893,"royce global value trust, inc.",royce global value trust inc,0.93
8906,"south plains financial, inc.",south plains financial inc,0.93
4709,climb global solutions inc,"climb global solutions, inc.",0.93
11173,sinclair inc.,"sinclair, inc.",0.93
609,"tracon pharmaceuticals, inc.",tracon pharmaceuticals inc,0.93
10740,"ranger energy services, inc.",ranger energy services inc,0.93
4134,"iridium communications, inc.",iridium communications inc,0.93
294,eos energy enterprises inc,"eos energy enterprises, inc.",0.93
6086,if bancorp inc,if bancorp inc.,0.93
1768,"zynerba pharmaceuticals, inc.",zynerba pharmaceuticals inc,0.93
451,"allegiance bancshares, inc.",allegiance bancshares inc,0.93
5753,"alj regional holdings, inc.",alj regional holdings inc,0.93
11102,"american rebel holdings, inc.",american rebel holdings inc,0.93
9626,"b&g foods, inc.",b&g foods inc.,0.93
2297,"el pollo loco holdings, inc.",el pollo loco holdings inc,0.93
10052,"bio-key international, inc.",bio-key international inc,0.93
1883,"exelixis, inc.",exelixis inc.,0.93
2993,two harbors investment corp.,two harbors investments corp,0.93
11419,pennsylvania real estate investment tr,pennsylvania real estate investment trust,0.93
6123,steel partners holdings l.p.,steel partners holdings lp,0.93
3852,altimmune inc.,"altimmune, inc.",0.93
10002,bt brands inc.,"bt brands, inc.",0.93
1228,optex systems holdings inc.,"optex systems holdings, inc",0.93
1809,"ncs multistage holdings, inc.",ncs multistage holdings inc,0.93
5296,great western bancorp inc,"great western bancorp, inc.",0.93
12244,"maxlinear, inc.","maxlinear, inc",0.93
6665,"dillard's, inc.",dillard's inc.,0.93
12093,fidelity advisor series iv,fidelity advisor series vii,0.93
13239,"first ottawa bancshares, inc.",first ottawa bancshares inc,0.93
13871,"j. alexander's holdings, inc.",j. alexander's holdings inc,0.93
13449,"mira pharmaceuticals, inc.","kiora pharmaceuticals, inc.",0.93
4160,"eagle financial services, inc.",eagle financial services inc,0.93
7325,"minerva neurosciences, inc.",minerva neurosciences inc,0.93
515,"walgreens boots alliance, inc.",walgreens boots alliance inc,0.93
12714,nuveen california municipal value fd inc,nuveen california municipal value fund inc.,0.93
4407,welltower inc.,welltower inc,0.93
2398,"metacrine, inc",metacrine inc,0.93
6053,celularity inc,celularity inc.,0.93
3627,"hovnanian enterprises, inc.",hovnanian enterprises inc,0.93
5573,"westwood holdings group, inc.",westwood holdings group inc,0.93
4120,smartsheet inc.,smartsheet inc,0.93
8216,"dolphin entertainment, inc.",dolphin entertainment inc,0.93
11928,lakeshore aquisition i corp.,lakeshore acquisition ii corp.,0.93
13700,insurance acquisition corp.,endurance acquisition corp.,0.93
1190,"checkpoint therapeutics, inc.",checkpoint therapeutics inc,0.93
8940,"woodward, inc.",woodward inc.,0.93
9970,"mainstreet bancshares, inc.",mainstreet bancshares inc,0.93
13173,net power inc,net power inc.,0.93
8950,"exponent, inc.",exponent inc.,0.93
1003,"biorestorative therapies, inc.",biorestorative therapies inc,0.93
4142,"augmedix, inc","augmedix, inc.",0.93
4713,"global system dynamics, inc.","global systems dynamic, inc.",0.93
2189,chimerix inc.,"chimerix, inc.",0.93
1169,"usa truck, inc.",usa truck inc.,0.93
6798,poshmark inc.,"poshmark, inc.",0.93
12294,"sci engineered materials, inc.",sci engineered materials inc,0.93
6560,"decisionpoint systems, inc.",decisionpoint systems inc,0.93
7066,"iovance biotherapeutics, inc.",iovance biotherapeutics inc,0.93
1731,"kinsale capital group, inc.",kinsale capital group inc,0.93
3069,cingulate inc.,cingulate inc,0.93
3935,"scientific industries, inc.",scientific industries inc,0.93
5869,bgc group inc.,"bgc group, inc.",0.93
7210,quarry city savings and loan association,quarry city savings & loan association,0.93
4695,"atara biotherapeutics, inc.",atara biotherapeutics inc,0.93
1244,"asbury automotive group, inc.",asbury automotive group inc,0.93
7271,"hyperfine, inc.","hyperfine, inc",0.93
2224,"independent bank group, inc.",independent bank group inc,0.93
4418,"citizens financial group, inc.",citizens financial group inc,0.93
3698,"somalogic, inc","somalogic, inc.",0.93
6647,"akoustis technologies, inc.",akoustis technologies inc,0.93
1935,"nautilus biotechnology, inc.",nautilus biotechnology inc,0.93
9692,"wyndham hotels & resorts, inc.",wyndham hotels & resorts inc,0.93
7213,"surmodics, inc.",surmodics inc.,0.93
5146,"doordash, inc.",doordash inc.,0.93
12697,state street institutional investment tr,state street institutional investment trust,0.93
4592,"mutual federal bancorp, inc.",mutual federal bancorp inc,0.93
6011,"xtant medical holdings, inc.",xtant medical holdings inc,0.93
10541,"servisfirst bancshares, inc.",servisfirst bancshares inc,0.93
3064,"ngm biopharmaceuticals,inc.",ngm biopharmaceuticals inc,0.93
2081,"verastem, inc.",verastem inc.,0.93
7096,nuveen preferred & income 2022 term fund,nuveen preferred and income 2022 term fund,0.93
1597,"condor hospitality trust, inc.",condor hospitality trust inc,0.93
10425,"stronghold digital mining, inc",stronghold digital mining inc.,0.93
2349,"everspin technologies, inc.",everspin technologies inc,0.93
2230,"inspiremd, inc.",inspiremd inc.,0.93
7964,"omnicell, inc.",omnicell inc.,0.93
2548,hirequest inc.,"hirequest, inc.",0.93
3914,"talkspace, inc.","talkspace, inc",0.93
11073,"where food comes from, inc.",where food comes from inc,0.93
7221,"lantronix, inc.",lantronix inc.,0.93
4566,374water inc.,"374water, inc.",0.93
145,"staffing 360 solutions, inc.",staffing 360 solutions inc,0.93
2312,the joint corp.,the joint corp,0.93
7197,"processa pharmaceuticals, inc.",processa pharmaceuticals inc,0.93
9859,"nuvasive, inc.",nuvasive inc.,0.93
10813,mandiant inc.,"mandiant, inc.",0.93
9375,modivcare inc,modivcare inc.,0.93
9865,third coast bancshares inc,"third coast bancshares, inc.",0.93
6538,tejon ranch co.,tejon ranch co,0.93
5193,"nextplay technologies, inc.",nextplay technologies inc,0.93
1738,"elys game technology, corp.",elys game technology corp,0.93
9075,"mammoth energy services, inc.",mammoth energy services inc,0.93
1745,"rave restaurant group, inc.",rave restaurant group inc,0.93
3138,"artivion, inc.",artivion inc.,0.93
3966,"amerisafe, inc.",amerisafe inc.,0.93
13085,invesco dynamic credit opportunity fund,invesco dynamic credit opportunities fund,0.93
10502,"plymouth industrial reit, inc.",plymouth industrial reit inc,0.93
7228,"blue ridge bankshares, inc.",blue ridge bankshares inc,0.93
3227,nextplat corp.,nextplat corp,0.93
7193,"associated capital group, inc.",associated capital group inc,0.93
2042,"doximity, inc","doximity, inc.",0.93
10081,"oak view bankshares, inc.",oak view bankshares inc,0.92
4673,"kimball electronics, inc.",kimball electronics inc,0.92
8440,biohaven ltd,biohaven ltd.,0.92
10028,embecta corp,embecta corp.,0.92
65,"equitable holdings, inc.",equitable holdings inc,0.92
6971,"kezar life sciences, inc.",kezar life sciences inc,0.92
8905,"schneider national, inc.",schneider national inc,0.92
12995,cemtrex inc,cemtrex inc.,0.92
374,"marcus & millichap, inc.",marcus & millichap inc,0.92
3399,"touchmark bancshares, inc.",touchmark bancshares inc,0.92
10043,"indie semiconductor, inc.",indie semiconductor inc,0.92
6703,"merchants' national properties, inc.",merchants national properties inc,0.92
114,"workday, inc.",workday inc.,0.92
1514,"crimson wine group, ltd.",crimson wine group ltd,0.92
7363,"priority income fund, inc.",priority income fund inc,0.92
8668,"sportsman's warehouse holdings, inc.",sportsman’s warehouse holdings inc,0.92
7024,"codiak biosciences, inc.",codiak biosciences inc,0.92
7789,ashford inc.,ashford inc,0.92
13885,"allied first bancorp, inc.",allied first bancorp inc,0.92
12490,"great basin energies, inc.",great basin energies inc,0.92
6431,"columbia financial, inc.",columbia financial inc,0.92
748,"ouster, inc","ouster, inc.",0.92
2013,"paragon technologies, inc.",paragon technologies inc,0.92
8236,"lm funding america, inc.",lm funding america inc,0.92
9659,"arcadia biosciences, inc.",arcadia biosciences inc,0.92
3816,"hometrust bancshares, inc",hometrust bancshares inc.,0.92
6369,cormedix inc.,cormedix inc,0.92
13254,"benchmark bankshares, inc.",benchmark bankshares inc,0.92
1527,"dexcom, inc.",dexcom inc.,0.92
636,"industrial tech acquisitions, inc.","industrial tech acquisitions ii, inc.",0.92
13180,commercial national financial corp.,commercial national financial corp/pa,0.92
2300,"advance auto parts, inc.",advance auto parts inc,0.92
7071,"unity biotechnology, inc.",unity biotechnology inc,0.92
786,invesque inc.,invesque inc,0.92
8006,"new concept energy, inc.",new concept energy inc,0.92
11609,"irhythm technologies, inc.",irhythm technologies inc,0.92
1614,phunware inc.,phunware inc,0.92
5462,"ardelyx, inc",ardelyx inc,0.92
5585,"ll flooring holdings, inc.","ll flooring holding, inc",0.92
6042,pedevco corp,pedevco corp.,0.92
3464,"applied therapeutics, inc.",applied therapeutics inc,0.92
3031,"guess?, inc.",guess? inc.,0.92
6483,"eastern bankshares, inc.",eastern bankshares inc,0.92
7121,cenntro inc,cenntro inc.,0.92
1789,"pinnacle bancshares, inc.",pinnacle bancshares inc,0.92
